user_id,gender,age,artist,genre,interaction_date,play_count
551,Male,65-70,Billie Eilish,Pop,2021-12-26,4
551,Male,65-70,The Beatles,Rock,2022-09-23,2
551,Male,65-70,Ed Sheeran,Pop,2023-08-03,1
551,Male,65-70,Justin Bieber,Pop,2023-08-03,4
551,Male,65-70,The Weeknd,R&B,2021-11-30,7
551,Male,65-70,Eminem,Hip-Hop,2022-02-13,11
551,Male,65-70,Post Malone,Hip-Hop,2021-07-14,6
551,Male,65-70,Kendrick Lamar,Hip-Hop,2022-10-13,29
551,Male,65-70,Bruno Mars,Pop,2020-10-29,17
551,Male,65-70,Olivia Rodrigo,Pop,2020-10-09,2
551,Male,65-70,Harry Styles,Pop,2021-04-22,14
551,Male,65-70,Doja Cat,Hip-Hop,2021-10-31,18
552,Female,55-59,Drake,Hip-Hop,2020-03-24,17
552,Female,55-59,The Beatles,Rock,2021-10-22,24
552,Female,55-59,Ariana Grande,Pop,2022-02-01,10
552,Female,55-59,Harry Styles,Pop,2021-09-05,4
552,Female,55-59,Bruno Mars,Pop,2022-09-14,7
552,Female,55-59,Ed Sheeran,Pop,2021-05-08,9
553,Female,60-64,The Beatles,Rock,2021-12-21,23
553,Female,60-64,Doja Cat,Hip-Hop,2024-01-28,20
553,Female,60-64,Queen,Rock,2023-05-30,48
553,Female,60-64,Kendrick Lamar,Hip-Hop,2023-06-17,11
553,Female,60-64,Bad Bunny,Reggaeton,2021-05-18,19
553,Female,60-64,The Weeknd,R&B,2024-03-30,4
553,Female,60-64,Drake,Hip-Hop,2023-06-25,12
553,Female,60-64,BTS,K-Pop,2022-10-22,10
554,Female,60-64,The Weeknd,R&B,2023-05-27,1
554,Female,60-64,Ariana Grande,Pop,2022-09-14,3
554,Female,60-64,Eminem,Hip-Hop,2024-05-21,21
554,Female,60-64,Harry Styles,Pop,2020-09-12,3
554,Female,60-64,The Beatles,Rock,2023-12-29,24
554,Female,60-64,Post Malone,Hip-Hop,2023-06-19,10
554,Female,60-64,BTS,K-Pop,2020-02-10,46
554,Female,60-64,Justin Bieber,Pop,2022-02-06,1
554,Female,60-64,Bad Bunny,Reggaeton,2023-04-04,13
554,Female,60-64,Queen,Rock,2022-05-27,6
554,Female,60-64,Dua Lipa,Pop,2023-05-04,7
554,Female,60-64,Ed Sheeran,Pop,2020-11-01,8
554,Female,60-64,Bruno Mars,Pop,2020-07-27,9
554,Female,60-64,Olivia Rodrigo,Pop,2024-05-27,19
555,Male,60-64,Queen,Rock,2024-05-26,6
555,Male,60-64,The Weeknd,R&B,2021-12-26,7
555,Male,60-64,Adele,Pop,2021-05-30,1
555,Male,60-64,Doja Cat,Hip-Hop,2020-07-21,3
555,Male,60-64,Ariana Grande,Pop,2022-07-30,8
555,Male,60-64,Eminem,Hip-Hop,2023-09-07,13
555,Male,60-64,Taylor Swift,Pop,2021-02-21,1
555,Male,60-64,Drake,Hip-Hop,2021-06-15,12
555,Male,60-64,Billie Eilish,Pop,2020-05-28,5
555,Male,60-64,Kendrick Lamar,Hip-Hop,2024-06-05,12
555,Male,60-64,BTS,K-Pop,2021-08-01,9
555,Male,60-64,Ed Sheeran,Pop,2022-01-14,1
556,Male,20-24,The Weeknd,R&B,2021-08-14,4
556,Male,20-24,Bruno Mars,Pop,2022-09-20,7
556,Male,20-24,Queen,Rock,2020-06-16,16
556,Male,20-24,Doja Cat,Hip-Hop,2023-04-13,2
556,Male,20-24,Ed Sheeran,Pop,2023-05-07,4
557,Male,65-70,Queen,Rock,2020-08-05,3
557,Male,65-70,The Beatles,Rock,2020-06-27,25
557,Male,65-70,Justin Bieber,Pop,2024-11-04,7
557,Male,65-70,Drake,Hip-Hop,2023-11-01,82
557,Male,65-70,Bruno Mars,Pop,2024-11-13,13
557,Male,65-70,Eminem,Hip-Hop,2021-04-18,10
557,Male,65-70,Kendrick Lamar,Hip-Hop,2024-07-22,24
557,Male,65-70,Adele,Pop,2024-09-25,1
558,Male,35-39,Doja Cat,Hip-Hop,2023-09-04,1
558,Male,35-39,Justin Bieber,Pop,2023-01-10,7
558,Male,35-39,Adele,Pop,2024-10-17,3
558,Male,35-39,BTS,K-Pop,2023-01-29,1
558,Male,35-39,The Weeknd,R&B,2020-12-21,45
558,Male,35-39,Kendrick Lamar,Hip-Hop,2020-01-11,2
558,Male,35-39,Bad Bunny,Reggaeton,2024-04-22,53
558,Male,35-39,The Beatles,Rock,2023-02-19,2
558,Male,35-39,Ariana Grande,Pop,2020-05-04,6
558,Male,35-39,Bruno Mars,Pop,2020-11-07,21
558,Male,35-39,Post Malone,Hip-Hop,2024-01-13,2
558,Male,35-39,Taylor Swift,Pop,2021-11-24,23
558,Male,35-39,Olivia Rodrigo,Pop,2022-06-30,40
558,Male,35-39,Ed Sheeran,Pop,2021-02-09,17
558,Male,35-39,Harry Styles,Pop,2023-10-10,14
559,Female,60-64,Olivia Rodrigo,Pop,2020-03-03,2
559,Female,60-64,Post Malone,Hip-Hop,2023-06-28,7
559,Female,60-64,Dua Lipa,Pop,2024-07-30,3
559,Female,60-64,Ed Sheeran,Pop,2022-06-01,3
559,Female,60-64,The Weeknd,R&B,2021-01-28,19
559,Female,60-64,The Beatles,Rock,2021-08-17,8
559,Female,60-64,Eminem,Hip-Hop,2021-01-13,15
559,Female,60-64,Bad Bunny,Reggaeton,2023-11-02,5
559,Female,60-64,Bruno Mars,Pop,2023-02-16,3
559,Female,60-64,Taylor Swift,Pop,2021-10-27,19
559,Female,60-64,BTS,K-Pop,2021-06-06,6
559,Female,60-64,Billie Eilish,Pop,2021-07-26,6
559,Female,60-64,Queen,Rock,2021-10-05,7
560,Male,65-70,Bad Bunny,Reggaeton,2023-12-05,5
560,Male,65-70,Queen,Rock,2023-10-30,16
560,Male,65-70,Dua Lipa,Pop,2020-11-20,8
560,Male,65-70,The Beatles,Rock,2021-10-19,3
560,Male,65-70,Billie Eilish,Pop,2023-04-12,33
560,Male,65-70,Kendrick Lamar,Hip-Hop,2022-03-05,5
560,Male,65-70,Olivia Rodrigo,Pop,2023-07-03,3
560,Male,65-70,Post Malone,Hip-Hop,2021-09-08,8
560,Male,65-70,Taylor Swift,Pop,2023-10-28,15
560,Male,65-70,Ed Sheeran,Pop,2023-12-29,2
560,Male,65-70,Drake,Hip-Hop,2020-02-24,8
560,Male,65-70,BTS,K-Pop,2023-01-06,38
561,Male,30-34,Adele,Pop,2024-08-01,38
561,Male,30-34,Eminem,Hip-Hop,2024-01-22,4
561,Male,30-34,Dua Lipa,Pop,2020-05-28,7
561,Male,30-34,Drake,Hip-Hop,2024-12-27,61
561,Male,30-34,Post Malone,Hip-Hop,2023-04-22,2
561,Male,30-34,Taylor Swift,Pop,2020-11-02,6
561,Male,30-34,Olivia Rodrigo,Pop,2021-10-18,28
561,Male,30-34,BTS,K-Pop,2024-12-01,3
561,Male,30-34,Kendrick Lamar,Hip-Hop,2023-10-17,1
561,Male,30-34,The Beatles,Rock,2020-06-17,16
561,Male,30-34,Ariana Grande,Pop,2021-08-04,6
561,Male,30-34,Harry Styles,Pop,2023-08-28,2
561,Male,30-34,Ed Sheeran,Pop,2020-01-28,8
561,Male,30-34,Justin Bieber,Pop,2021-09-23,1
561,Male,30-34,Billie Eilish,Pop,2024-10-31,38
562,Female,45-49,Eminem,Hip-Hop,2020-09-03,11
562,Female,45-49,Kendrick Lamar,Hip-Hop,2022-06-30,21
562,Female,45-49,The Beatles,Rock,2020-06-28,1
562,Female,45-49,Drake,Hip-Hop,2023-11-19,9
562,Female,45-49,Bruno Mars,Pop,2021-08-12,24
562,Female,45-49,The Weeknd,R&B,2024-11-20,1
562,Female,45-49,Bad Bunny,Reggaeton,2024-05-25,2
562,Female,45-49,Doja Cat,Hip-Hop,2023-07-26,1
562,Female,45-49,Harry Styles,Pop,2023-03-21,27
562,Female,45-49,Taylor Swift,Pop,2022-09-15,22
562,Female,45-49,Ed Sheeran,Pop,2022-06-12,4
562,Female,45-49,Post Malone,Hip-Hop,2024-08-28,26
562,Female,45-49,Adele,Pop,2022-01-30,4
563,Female,40-44,Kendrick Lamar,Hip-Hop,2021-02-17,2
563,Female,40-44,Doja Cat,Hip-Hop,2023-11-04,3
563,Female,40-44,Queen,Rock,2020-01-16,9
563,Female,40-44,Adele,Pop,2021-10-18,5
563,Female,40-44,Post Malone,Hip-Hop,2023-11-30,18
563,Female,40-44,Taylor Swift,Pop,2021-05-21,7
563,Female,40-44,Dua Lipa,Pop,2024-04-20,11
563,Female,40-44,Olivia Rodrigo,Pop,2023-11-05,22
563,Female,40-44,BTS,K-Pop,2023-07-30,8
563,Female,40-44,Billie Eilish,Pop,2021-12-28,7
564,Male,50-54,Adele,Pop,2022-10-11,3
564,Male,50-54,Taylor Swift,Pop,2020-05-04,5
564,Male,50-54,Harry Styles,Pop,2022-11-10,8
564,Male,50-54,Eminem,Hip-Hop,2024-11-22,1
564,Male,50-54,BTS,K-Pop,2020-11-04,1
564,Male,50-54,Ariana Grande,Pop,2024-06-07,5
564,Male,50-54,Post Malone,Hip-Hop,2021-09-06,5
564,Male,50-54,The Beatles,Rock,2020-04-16,1
564,Male,50-54,Bruno Mars,Pop,2022-08-26,3
564,Male,50-54,Doja Cat,Hip-Hop,2024-11-07,12
564,Male,50-54,Justin Bieber,Pop,2021-10-29,3
565,Female,35-39,BTS,K-Pop,2021-03-25,1
565,Female,35-39,Drake,Hip-Hop,2024-03-15,8
565,Female,35-39,The Weeknd,R&B,2020-04-30,4
565,Female,35-39,Kendrick Lamar,Hip-Hop,2023-11-20,1
565,Female,35-39,Post Malone,Hip-Hop,2020-11-13,4
566,Female,60-64,Drake,Hip-Hop,2024-05-29,12
566,Female,60-64,Bad Bunny,Reggaeton,2022-03-07,1
566,Female,60-64,Ariana Grande,Pop,2022-11-21,9
566,Female,60-64,Taylor Swift,Pop,2024-08-20,16
566,Female,60-64,Queen,Rock,2020-03-21,62
566,Female,60-64,Dua Lipa,Pop,2021-10-17,31
566,Female,60-64,Justin Bieber,Pop,2020-07-04,2
567,Male,30-34,Olivia Rodrigo,Pop,2023-08-02,9
567,Male,30-34,Justin Bieber,Pop,2022-12-19,16
567,Male,30-34,Dua Lipa,Pop,2022-06-23,3
567,Male,30-34,Ed Sheeran,Pop,2023-01-28,7
567,Male,30-34,Kendrick Lamar,Hip-Hop,2023-02-16,5
567,Male,30-34,Taylor Swift,Pop,2024-03-07,5
567,Male,30-34,Drake,Hip-Hop,2020-07-29,13
567,Male,30-34,Harry Styles,Pop,2024-10-30,3
567,Male,30-34,Post Malone,Hip-Hop,2022-03-08,1
567,Male,30-34,Bad Bunny,Reggaeton,2021-02-20,7
567,Male,30-34,BTS,K-Pop,2020-02-22,7
567,Male,30-34,Eminem,Hip-Hop,2024-08-01,55
567,Male,30-34,Doja Cat,Hip-Hop,2022-06-16,5
568,Male,30-34,Taylor Swift,Pop,2020-10-27,4
568,Male,30-34,Ed Sheeran,Pop,2021-04-29,23
568,Male,30-34,Eminem,Hip-Hop,2020-11-10,11
568,Male,30-34,Justin Bieber,Pop,2022-08-02,15
568,Male,30-34,The Beatles,Rock,2022-02-03,3
568,Male,30-34,Doja Cat,Hip-Hop,2024-05-09,1
568,Male,30-34,Queen,Rock,2024-03-20,4
568,Male,30-34,Post Malone,Hip-Hop,2021-07-31,3
568,Male,30-34,Harry Styles,Pop,2020-12-27,32
569,Male,65-70,Kendrick Lamar,Hip-Hop,2021-09-06,42
569,Male,65-70,Dua Lipa,Pop,2020-01-06,5
569,Male,65-70,Justin Bieber,Pop,2021-06-06,3
569,Male,65-70,The Weeknd,R&B,2020-03-06,3
569,Male,65-70,Queen,Rock,2021-02-23,4
569,Male,65-70,Drake,Hip-Hop,2020-11-26,6
569,Male,65-70,The Beatles,Rock,2022-02-06,1
569,Male,65-70,Doja Cat,Hip-Hop,2020-08-30,3
570,Female,20-24,The Weeknd,R&B,2021-02-15,12
570,Female,20-24,The Beatles,Rock,2022-03-28,10
570,Female,20-24,Olivia Rodrigo,Pop,2023-05-07,86
570,Female,20-24,Bruno Mars,Pop,2022-06-11,1
570,Female,20-24,Post Malone,Hip-Hop,2020-01-12,3
571,Female,20-24,The Weeknd,R&B,2022-10-08,8
571,Female,20-24,Billie Eilish,Pop,2022-06-18,3
571,Female,20-24,Eminem,Hip-Hop,2022-06-12,11
571,Female,20-24,Kendrick Lamar,Hip-Hop,2022-08-14,5
571,Female,20-24,Justin Bieber,Pop,2022-10-05,18
571,Female,20-24,Olivia Rodrigo,Pop,2024-09-26,3
571,Female,20-24,Taylor Swift,Pop,2022-03-22,16
572,Male,55-59,Doja Cat,Hip-Hop,2021-05-06,14
572,Male,55-59,Billie Eilish,Pop,2022-09-29,6
572,Male,55-59,Dua Lipa,Pop,2021-04-25,2
572,Male,55-59,Justin Bieber,Pop,2024-10-20,9
572,Male,55-59,Olivia Rodrigo,Pop,2023-06-02,2
572,Male,55-59,Taylor Swift,Pop,2023-04-11,10
572,Male,55-59,Adele,Pop,2021-06-06,94
572,Male,55-59,Harry Styles,Pop,2024-04-10,248
572,Male,55-59,Kendrick Lamar,Hip-Hop,2020-11-14,10
572,Male,55-59,Eminem,Hip-Hop,2022-02-16,13
573,Male,15-19,Bad Bunny,Reggaeton,2022-09-02,9
573,Male,15-19,BTS,K-Pop,2021-09-08,3
573,Male,15-19,The Weeknd,R&B,2020-01-26,4
573,Male,15-19,Taylor Swift,Pop,2020-05-07,4
573,Male,15-19,Post Malone,Hip-Hop,2021-02-16,18
573,Male,15-19,Bruno Mars,Pop,2021-07-24,6
573,Male,15-19,Dua Lipa,Pop,2023-06-07,18
574,Female,65-70,Doja Cat,Hip-Hop,2020-09-25,3
574,Female,65-70,Justin Bieber,Pop,2023-08-27,13
574,Female,65-70,Ed Sheeran,Pop,2024-02-07,5
574,Female,65-70,Post Malone,Hip-Hop,2024-05-09,60
574,Female,65-70,Drake,Hip-Hop,2023-11-18,2
574,Female,65-70,Bad Bunny,Reggaeton,2022-09-20,15
574,Female,65-70,Harry Styles,Pop,2024-10-16,2
574,Female,65-70,Bruno Mars,Pop,2022-05-21,2
574,Female,65-70,Dua Lipa,Pop,2021-12-05,3
574,Female,65-70,The Weeknd,R&B,2022-05-16,4
574,Female,65-70,Queen,Rock,2023-05-18,8
574,Female,65-70,Kendrick Lamar,Hip-Hop,2021-04-06,10
575,Female,55-59,Adele,Pop,2024-01-30,10
575,Female,55-59,Drake,Hip-Hop,2021-06-11,26
575,Female,55-59,Ariana Grande,Pop,2021-12-06,14
575,Female,55-59,Doja Cat,Hip-Hop,2022-05-03,3
575,Female,55-59,Taylor Swift,Pop,2020-11-01,5
576,Male,25-29,The Weeknd,R&B,2024-05-06,6
576,Male,25-29,The Beatles,Rock,2021-06-11,3
576,Male,25-29,Kendrick Lamar,Hip-Hop,2022-08-04,13
576,Male,25-29,Ariana Grande,Pop,2020-03-18,5
576,Male,25-29,Ed Sheeran,Pop,2021-03-15,4
576,Male,25-29,Adele,Pop,2023-05-21,26
576,Male,25-29,Justin Bieber,Pop,2023-05-01,2
576,Male,25-29,Bruno Mars,Pop,2024-10-04,8
576,Male,25-29,Taylor Swift,Pop,2022-04-13,2
576,Male,25-29,Post Malone,Hip-Hop,2023-10-01,20
576,Male,25-29,Doja Cat,Hip-Hop,2023-01-22,2
576,Male,25-29,Bad Bunny,Reggaeton,2023-08-31,29
576,Male,25-29,Billie Eilish,Pop,2020-01-25,4
577,Male,25-29,Eminem,Hip-Hop,2024-05-19,1
577,Male,25-29,Ariana Grande,Pop,2023-03-16,41
577,Male,25-29,Doja Cat,Hip-Hop,2024-08-28,2
577,Male,25-29,Queen,Rock,2022-09-06,2
577,Male,25-29,Kendrick Lamar,Hip-Hop,2022-09-04,11
577,Male,25-29,BTS,K-Pop,2022-06-21,20
577,Male,25-29,Adele,Pop,2021-08-28,49
577,Male,25-29,Dua Lipa,Pop,2020-04-25,7
577,Male,25-29,Drake,Hip-Hop,2023-08-07,1
577,Male,25-29,Justin Bieber,Pop,2022-11-28,18
578,Male,20-24,Ed Sheeran,Pop,2022-05-18,4
578,Male,20-24,Bruno Mars,Pop,2021-01-28,11
578,Male,20-24,Adele,Pop,2024-01-01,18
578,Male,20-24,Justin Bieber,Pop,2022-08-09,7
578,Male,20-24,Taylor Swift,Pop,2022-09-03,19
578,Male,20-24,Ariana Grande,Pop,2023-11-09,9
578,Male,20-24,The Beatles,Rock,2021-04-06,53
578,Male,20-24,Olivia Rodrigo,Pop,2024-02-28,6
578,Male,20-24,Eminem,Hip-Hop,2020-08-21,2
578,Male,20-24,Bad Bunny,Reggaeton,2021-02-20,13
578,Male,20-24,Billie Eilish,Pop,2020-09-28,9
578,Male,20-24,The Weeknd,R&B,2021-01-26,16
579,Male,35-39,Post Malone,Hip-Hop,2022-06-27,103
579,Male,35-39,Drake,Hip-Hop,2021-03-25,25
579,Male,35-39,Taylor Swift,Pop,2024-07-31,1
579,Male,35-39,Olivia Rodrigo,Pop,2020-10-05,6
579,Male,35-39,Doja Cat,Hip-Hop,2024-04-15,4
579,Male,35-39,Ariana Grande,Pop,2021-12-18,33
579,Male,35-39,Dua Lipa,Pop,2022-12-06,8
580,Male,65-70,Post Malone,Hip-Hop,2024-09-04,3
580,Male,65-70,Bad Bunny,Reggaeton,2022-06-14,9
580,Male,65-70,Adele,Pop,2024-05-01,40
580,Male,65-70,The Beatles,Rock,2022-11-23,2
580,Male,65-70,Taylor Swift,Pop,2024-11-24,32
580,Male,65-70,Ariana Grande,Pop,2020-05-02,3
580,Male,65-70,Dua Lipa,Pop,2020-01-27,16
581,Other,15-19,Queen,Rock,2023-07-03,1
581,Other,15-19,BTS,K-Pop,2020-09-03,1
581,Other,15-19,Ed Sheeran,Pop,2020-11-09,3
581,Other,15-19,Drake,Hip-Hop,2023-07-23,4
581,Other,15-19,Billie Eilish,Pop,2021-08-04,10
581,Other,15-19,Bad Bunny,Reggaeton,2022-05-20,19
581,Other,15-19,The Beatles,Rock,2024-08-02,2
581,Other,15-19,Doja Cat,Hip-Hop,2021-04-09,47
581,Other,15-19,Post Malone,Hip-Hop,2021-12-16,7
581,Other,15-19,Adele,Pop,2022-06-10,3
581,Other,15-19,Taylor Swift,Pop,2021-02-10,3
581,Other,15-19,Dua Lipa,Pop,2023-09-15,24
581,Other,15-19,Kendrick Lamar,Hip-Hop,2021-01-18,3
581,Other,15-19,Harry Styles,Pop,2020-01-11,18
581,Other,15-19,Olivia Rodrigo,Pop,2022-08-21,9
582,Female,45-49,Bad Bunny,Reggaeton,2023-10-31,18
582,Female,45-49,Queen,Rock,2021-11-21,3
582,Female,45-49,Taylor Swift,Pop,2022-04-23,8
582,Female,45-49,Justin Bieber,Pop,2024-03-15,9
582,Female,45-49,The Beatles,Rock,2021-10-19,115
582,Female,45-49,Adele,Pop,2020-04-04,7
582,Female,45-49,BTS,K-Pop,2024-07-12,22
582,Female,45-49,Drake,Hip-Hop,2024-02-22,1
582,Female,45-49,Kendrick Lamar,Hip-Hop,2020-11-20,22
582,Female,45-49,Dua Lipa,Pop,2022-06-14,2
582,Female,45-49,Bruno Mars,Pop,2024-07-20,1
582,Female,45-49,Doja Cat,Hip-Hop,2021-04-28,5
582,Female,45-49,The Weeknd,R&B,2024-01-27,2
583,Female,50-54,Justin Bieber,Pop,2022-06-25,12
583,Female,50-54,Olivia Rodrigo,Pop,2024-07-13,18
583,Female,50-54,Harry Styles,Pop,2020-03-29,2
583,Female,50-54,The Weeknd,R&B,2021-07-02,4
583,Female,50-54,Drake,Hip-Hop,2023-07-18,6
583,Female,50-54,Dua Lipa,Pop,2021-06-07,17
583,Female,50-54,The Beatles,Rock,2022-05-01,10
583,Female,50-54,Kendrick Lamar,Hip-Hop,2020-11-23,7
583,Female,50-54,Queen,Rock,2021-09-14,9
584,Female,35-39,Drake,Hip-Hop,2023-12-30,16
584,Female,35-39,Post Malone,Hip-Hop,2020-04-17,50
584,Female,35-39,Billie Eilish,Pop,2022-11-08,7
584,Female,35-39,Ed Sheeran,Pop,2020-04-09,8
584,Female,35-39,Bad Bunny,Reggaeton,2020-09-21,1
584,Female,35-39,Dua Lipa,Pop,2022-03-09,2
584,Female,35-39,Harry Styles,Pop,2023-12-09,2
584,Female,35-39,Bruno Mars,Pop,2023-08-17,10
584,Female,35-39,Taylor Swift,Pop,2021-08-30,12
584,Female,35-39,BTS,K-Pop,2023-04-27,4
584,Female,35-39,The Weeknd,R&B,2021-10-04,22
584,Female,35-39,Adele,Pop,2023-03-06,7
585,Female,35-39,Adele,Pop,2022-06-04,4
585,Female,35-39,The Beatles,Rock,2024-06-14,6
585,Female,35-39,Justin Bieber,Pop,2021-04-28,23
585,Female,35-39,Bruno Mars,Pop,2022-05-08,1
585,Female,35-39,Billie Eilish,Pop,2020-05-16,4
585,Female,35-39,Drake,Hip-Hop,2023-06-04,6
586,Female,40-44,Adele,Pop,2022-10-23,7
586,Female,40-44,Billie Eilish,Pop,2020-09-26,14
586,Female,40-44,Olivia Rodrigo,Pop,2021-04-20,4
586,Female,40-44,Eminem,Hip-Hop,2021-04-04,2
586,Female,40-44,Dua Lipa,Pop,2022-11-05,6
586,Female,40-44,Harry Styles,Pop,2020-04-02,10
586,Female,40-44,Doja Cat,Hip-Hop,2022-02-11,21
586,Female,40-44,Justin Bieber,Pop,2022-04-19,11
586,Female,40-44,Post Malone,Hip-Hop,2021-05-02,6
586,Female,40-44,The Beatles,Rock,2024-11-24,9
586,Female,40-44,BTS,K-Pop,2021-06-11,1
587,Other,20-24,BTS,K-Pop,2023-09-29,9
587,Other,20-24,Taylor Swift,Pop,2023-10-26,33
587,Other,20-24,Olivia Rodrigo,Pop,2023-04-16,19
587,Other,20-24,The Beatles,Rock,2022-11-01,10
587,Other,20-24,Ed Sheeran,Pop,2024-07-24,1
587,Other,20-24,Billie Eilish,Pop,2020-09-05,24
587,Other,20-24,Dua Lipa,Pop,2022-10-24,3
587,Other,20-24,Kendrick Lamar,Hip-Hop,2023-06-13,105
587,Other,20-24,Eminem,Hip-Hop,2022-03-01,18
587,Other,20-24,Justin Bieber,Pop,2022-01-18,1
587,Other,20-24,Queen,Rock,2022-12-17,2
587,Other,20-24,Harry Styles,Pop,2024-04-02,3
587,Other,20-24,The Weeknd,R&B,2020-03-04,14
588,Female,65-70,Olivia Rodrigo,Pop,2023-06-11,2
588,Female,65-70,Kendrick Lamar,Hip-Hop,2021-07-31,22
588,Female,65-70,The Weeknd,R&B,2020-12-03,1
588,Female,65-70,Bad Bunny,Reggaeton,2024-01-11,4
588,Female,65-70,Post Malone,Hip-Hop,2021-08-06,6
588,Female,65-70,Taylor Swift,Pop,2024-08-23,36
588,Female,65-70,Billie Eilish,Pop,2023-03-19,17
588,Female,65-70,Justin Bieber,Pop,2022-10-18,6
589,Other,60-64,Taylor Swift,Pop,2020-09-28,5
589,Other,60-64,The Weeknd,R&B,2021-01-02,4
589,Other,60-64,Queen,Rock,2024-02-24,18
589,Other,60-64,Dua Lipa,Pop,2024-06-08,16
589,Other,60-64,Drake,Hip-Hop,2023-10-23,14
589,Other,60-64,Kendrick Lamar,Hip-Hop,2021-05-05,8
589,Other,60-64,Eminem,Hip-Hop,2024-05-27,3
589,Other,60-64,Billie Eilish,Pop,2023-09-22,6
590,Male,60-64,Adele,Pop,2023-07-12,11
590,Male,60-64,The Beatles,Rock,2021-01-18,23
590,Male,60-64,Harry Styles,Pop,2022-10-13,37
590,Male,60-64,Bruno Mars,Pop,2021-03-16,13
590,Male,60-64,Drake,Hip-Hop,2023-02-12,5
590,Male,60-64,Kendrick Lamar,Hip-Hop,2021-10-12,1
590,Male,60-64,Billie Eilish,Pop,2024-10-07,7
590,Male,60-64,Queen,Rock,2021-04-07,10
590,Male,60-64,Olivia Rodrigo,Pop,2023-10-05,4
590,Male,60-64,BTS,K-Pop,2020-09-12,1
590,Male,60-64,Bad Bunny,Reggaeton,2020-06-26,7
590,Male,60-64,Doja Cat,Hip-Hop,2020-01-21,3
590,Male,60-64,Ariana Grande,Pop,2020-03-15,12
591,Female,15-19,Post Malone,Hip-Hop,2024-12-14,3
591,Female,15-19,Eminem,Hip-Hop,2022-11-01,115
591,Female,15-19,Drake,Hip-Hop,2022-10-27,1
591,Female,15-19,Bad Bunny,Reggaeton,2021-05-14,29
591,Female,15-19,Adele,Pop,2021-08-12,38
592,Male,35-39,Ed Sheeran,Pop,2024-01-08,3
592,Male,35-39,The Weeknd,R&B,2022-02-28,27
592,Male,35-39,Bruno Mars,Pop,2023-03-19,12
592,Male,35-39,Eminem,Hip-Hop,2023-06-14,45
592,Male,35-39,Ariana Grande,Pop,2020-09-26,7
592,Male,35-39,Billie Eilish,Pop,2024-11-09,3
592,Male,35-39,Harry Styles,Pop,2021-09-21,2
592,Male,35-39,Taylor Swift,Pop,2024-03-25,20
592,Male,35-39,Queen,Rock,2021-06-20,6
592,Male,35-39,Drake,Hip-Hop,2021-09-04,19
592,Male,35-39,Bad Bunny,Reggaeton,2022-02-15,5
592,Male,35-39,Kendrick Lamar,Hip-Hop,2020-10-02,22
592,Male,35-39,The Beatles,Rock,2021-01-04,8
592,Male,35-39,BTS,K-Pop,2024-10-22,4
593,Male,45-49,Adele,Pop,2023-10-13,9
593,Male,45-49,The Beatles,Rock,2020-03-22,1
593,Male,45-49,BTS,K-Pop,2020-12-07,30
593,Male,45-49,The Weeknd,R&B,2023-03-14,9
593,Male,45-49,Justin Bieber,Pop,2021-07-30,15
593,Male,45-49,Eminem,Hip-Hop,2020-07-04,1
593,Male,45-49,Olivia Rodrigo,Pop,2024-08-20,15
593,Male,45-49,Ariana Grande,Pop,2024-08-18,24
593,Male,45-49,Ed Sheeran,Pop,2022-12-18,11
593,Male,45-49,Dua Lipa,Pop,2023-10-01,3
593,Male,45-49,Post Malone,Hip-Hop,2022-03-04,3
594,Male,35-39,Olivia Rodrigo,Pop,2022-04-24,20
594,Male,35-39,Kendrick Lamar,Hip-Hop,2021-10-28,8
594,Male,35-39,The Weeknd,R&B,2022-07-03,6
594,Male,35-39,Eminem,Hip-Hop,2023-08-10,3
594,Male,35-39,Taylor Swift,Pop,2023-02-07,24
595,Female,25-29,Bruno Mars,Pop,2020-10-22,3
595,Female,25-29,Post Malone,Hip-Hop,2023-09-12,8
595,Female,25-29,Justin Bieber,Pop,2020-05-30,1
595,Female,25-29,Doja Cat,Hip-Hop,2022-01-26,14
595,Female,25-29,Drake,Hip-Hop,2021-03-27,91
595,Female,25-29,Harry Styles,Pop,2020-07-21,2
595,Female,25-29,BTS,K-Pop,2021-05-01,11
595,Female,25-29,Olivia Rodrigo,Pop,2022-03-11,3
595,Female,25-29,The Beatles,Rock,2022-09-03,8
595,Female,25-29,Queen,Rock,2020-03-04,1
595,Female,25-29,Taylor Swift,Pop,2022-11-14,4
595,Female,25-29,Eminem,Hip-Hop,2020-09-24,2
595,Female,25-29,Adele,Pop,2020-04-04,92
596,Female,20-24,Kendrick Lamar,Hip-Hop,2022-07-29,18
596,Female,20-24,Bad Bunny,Reggaeton,2024-08-15,2
596,Female,20-24,Doja Cat,Hip-Hop,2023-09-16,17
596,Female,20-24,Ariana Grande,Pop,2022-08-22,9
596,Female,20-24,BTS,K-Pop,2023-06-30,9
596,Female,20-24,Olivia Rodrigo,Pop,2024-01-24,10
596,Female,20-24,Post Malone,Hip-Hop,2022-01-08,5
596,Female,20-24,Bruno Mars,Pop,2024-10-31,33
596,Female,20-24,Eminem,Hip-Hop,2020-09-09,8
596,Female,20-24,Dua Lipa,Pop,2024-09-30,18
596,Female,20-24,Harry Styles,Pop,2022-02-14,2
596,Female,20-24,The Beatles,Rock,2022-12-13,7
596,Female,20-24,Queen,Rock,2023-03-20,5
596,Female,20-24,Ed Sheeran,Pop,2023-01-28,2
